# ion_class=Ca, nodes=325, copies_total=945
node_id,name,ion_class,copies,unique_ids
1970,3263_can2-ID-1,Ca,3,3263_can2-ID-1;147867_can2-ID-1;266823_can2-ID-1
1978,3263_cal2-ID-1,Ca,8,3263_cal2-ID-1;147867_cal2-ID-1;150288_cal2-ID-1;151482_cal2-ID-1;223649_cal2-ID-1;247968_cal2-ID-1;259261_cal2-ID-1;266823_cal2-ID-1
2005,168874_cal_mig-ID-1,Ca,1,168874_cal_mig-ID-1
2010,168874_cat_mig-ID-1,Ca,1,168874_cat_mig-ID-1
2028,124063_Bip_Ca-ID-1,Ca,2,124063_Bip_Ca-ID-1;267646_Bip_Ca-ID-1
2066,53451_ca-ID-1,Ca,1,53451_ca-ID-1
2069,226010_CaHVA-ID-1,Ca,1,226010_CaHVA-ID-1
2070,226010_CaLVA-ID-1,Ca,1,226010_CaLVA-ID-1
2110,139421_icaolmw-ID-1,Ca,4,139421_icaolmw-ID-1;151282_icaolmw-ID-1;186768_icaolmw-ID-1;258738_icaolmw-ID-1
2112,135902_icapr-ID-1,Ca,7,135902_icapr-ID-1;139421_icapr-ID-1;135903_icapr-ID-1;186768_icapr-ID-1;182134_icapr-ID-1;230861_icapr-ID-1;258738_icapr-ID-1
2162,64229_catRT03-ID-1,Ca,2,64229_catRT03-ID-1;64229_catRT03-ID-2
2179,64229_cah-ID-2,Ca,1,64229_cah-ID-2
2185,149739_CaT-ID-1,Ca,3,149739_CaT-ID-1;183300_CaT-ID-1;232097_CaT-ID-1
2192,149739_LCa-ID-1,Ca,3,149739_LCa-ID-1;183300_LCa-ID-1;232097_LCa-ID-1
2196,149739_CaPN-ID-1,Ca,3,149739_CaPN-ID-1;183300_CaPN-ID-1;232097_CaPN-ID-1
2214,112546_cat-ID-1,Ca,4,112546_cat-ID-1;118986_cat-ID-1;144392_cat-ID-1;148094_cat-ID-1
2239,3343_IT-ID-1,Ca,2,3343_IT-ID-1;234233_IT-ID-1
2246,3343_IT2-ID-1,Ca,2,3343_IT2-ID-1;234233_IT2-ID-1
2251,153574_TCa_d-ID-1,Ca,2,153574_TCa_d-ID-1;153574_TCa_d-ID-2
2278,115356_CAT-ID-1,Ca,3,115356_CAT-ID-1;123927_CAT-ID-1;125152_CAT-ID-1
2282,115356_CAR-ID-1,Ca,3,115356_CAR-ID-1;125152_CAR-ID-1;123927_CAR-ID-1
2284,115356_CAnpq-ID-1,Ca,3,115356_CAnpq-ID-1;125152_CAnpq-ID-1;123927_CAnpq-ID-1
2292,115356_CAl-ID-1,Ca,3,115356_CAl-ID-1;123927_CAl-ID-1;125152_CAl-ID-1
2306,9889_IT2_huguenard-ID-1,Ca,1,9889_IT2_huguenard-ID-1
2315,9889_IT_wang-ID-1,Ca,1,9889_IT_wang-ID-1
2323,50997_tsbp-ID-1,Ca,1,50997_tsbp-ID-1
2328,50997_cagf-ID-1,Ca,1,50997_cagf-ID-1
2341,135902_icaolmw-ID-1,Ca,4,135902_icaolmw-ID-1;135903_icaolmw-ID-1;182134_icaolmw-ID-1;230861_icaolmw-ID-1
2365,46839_grc_ca-ID-1,Ca,1,46839_grc_ca-ID-1
2372,180370_L_Ca-ID-1,Ca,1,180370_L_Ca-ID-1
2388,223649_IT_huguenard-ID-2,Ca,1,223649_IT_huguenard-ID-2
2390,223649_IL_gutnick-ID-2,Ca,1,223649_IL_gutnick-ID-2
2412,140462_ICat2-ID-1,Ca,2,140462_ICat2-ID-1;223649_ICat2-ID-1
2420,20212_ca-ID-1,Ca,5,20212_ca-ID-1;108459_ca-ID-1;150288_ca-ID-1;223649_ca-ID-1;247968_ca-ID-1
2446,223649_cadyn-ID-2,Ca,2,223649_cadyn-ID-2;247968_cadyn-ID-1
2456,223649_cal2-ID-3,Ca,1,223649_cal2-ID-3
2468,116740_Ca-ID-1,Ca,1,116740_Ca-ID-1
2471,146030_LCa3_mit_usb_ChannelML-ID-1,Ca,1,146030_LCa3_mit_usb_ChannelML-ID-1
2494,183949_L_Ca_inact-ID-1,Ca,2,183949_L_Ca_inact-ID-1;239582_L_Ca_inact-ID-1
2496,123453_Cav2-ID-1,Ca,1,123453_Cav2-ID-1
